;ID_voo;Data;kmOLC;Pontuacao_OLC;local_voo;duracao;Espaco_aereo;Piloto;Categoria;Vela;Data_Coleta;Voo_data_valido;Voo_rampa_valida
457;664091;02/02/2023;60.1;90.08;Pico do Ibituruna ;2:09;False;Eumacio Versiani;Open;Flow - Xc Racer;2023-04-16;True;True
458;589137;01/03/2022;60.0;90.03;Pico do Ibituruna ;2:33;False;Vinicius Bianchi ;Open;Ozone - Zeno 2;2023-04-16;False;True
459;540560;25/08/2021;60.0;90.02;Baixo Guandu ;3:07;False;Bernardo Margotto;Sport;Advance - Sigma 10;2023-04-16;False;True
460;673164;12/03/2023;59.9;89.9;Rampa de Ub;2:58;False;Lucas Porto ;Open;Ozone - Zeolite GT;2023-04-16;True;True
461;545604;04/09/2021;44.9;89.89;Baixo Guandu ;2:03;False;Thiago Werner;Open;Flow - Spectra 2;2023-04-16;False;True
462;679150;01/04/2023;51.3;89.7;Pico do Ibituruna ;2:02;False;Rony Carminati ;Open;Ozone - Zeno;2023-04-16;True;True
463;613045;25/06/2022;59.7;89.58;Goiapaba;2:47;False;Vinicius Bianchi ;Open;Ozone - Zeno 2;2023-04-16;False;True
464;680292;04/04/2023;59.7;89.52;Pico do Ibituruna ;3:25;False;Jose Geronimo;Open;Ozone - Enzo 3;2023-04-16;True;True
465;574102;22/01/2022;51.1;89.39;Monte Castelo ;2:13;False;Thiago Werner;Open;Flow - Spectra 2;2023-04-16;False;True
466;681502;01/04/2023;51.0;89.2;Pico do Ibituruna ;1:54;False;Silas Moreira ;Open;Ozone - Zeno;2023-04-16;True;True
467;498718;28/03/2021;59.4;89.17;Rampa do Timirim  ;3:17;False;Aloisio de Almeida ;Sport Lite;Sol - Sycross;2023-04-16;False;True
468;651203;21/09/2019;59.4;89.11;Rampa de Ub;0:46;False;Daniel Trevezani ;Sport;Gin - Bonanza 2 ;2023-04-16;False;True
469;641140;12/10/2022;59.2;88.82;Vila Val;2:12;False;Manoel Junior ;Open;Ozone - Enzo 3;2023-04-16;False;True
470;526442;10/07/2021;44.3;88.63;Baixo Guandu ;2:39;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;False;True
471;435943;15/03/2020;44.3;88.56;Astolfo Dutra ;2:09;False;Sebah Freitas;Open;Flow - Spectra 2;2023-04-16;False;True
472;681496;07/04/2023;59.0;88.52;Pico do Ibituruna ;3:04;False;Silas Moreira ;Open;Ozone - Zeno;2023-04-16;True;True
473;593828;11/04/2022;58.9;88.4;Pico do Ibituruna ;2:13;False;Michel Pinheiro;Open;Flow - Spectra 2;2023-04-16;False;True
474;545607;07/09/2021;58.8;88.14;Baixo Guandu ;2:07;False;Thiago Werner;Open;Flow - Spectra 2;2023-04-16;False;True
475;466856;02/10/2020;58.7;88.08;Rampa de Ub;3:15;False;Petterson Mareto;Sport;Ozone - Delta 2;2023-04-16;False;True
476;681188;03/04/2023;58.7;88.07;Pico do Ibituruna ;3:08;False;Eumacio Versiani;Open;Flow - Xc Racer;2023-04-16;True;True
477;588358;16/03/2022;58.6;87.84;Pico do Ibituruna ;2:41;False;Michel Pinheiro;Open;Flow - Spectra 2;2023-04-16;False;True
478;673005;11/03/2023;58.4;87.66;Itabira ;3:04;False;Jose Geronimo;Open;Ozone - Enzo 3;2023-04-16;True;True
479;307376;20/01/2018;58.3;87.42;Pico do Ibituruna ;2:44;False;Sebah Freitas;Open;Flow - Spectra 2;2023-04-16;False;True
480;662426;30/09/2022;58.2;87.35;Rico Brito Montes Claros ;1:18;False;Daniel Bernardino;Sport Lite;Sol - Sycross 2;2023-04-16;False;False
481;543818;07/09/2021;58.1;87.22;Baixo Guandu ;1:56;False;Michel Pinheiro;Open;Flow - Spectra 2;2023-04-16;False;True
482;531285;24/07/2021;58.1;87.14;RICO BRITTO MONTES CLAROS ;1:49;False;Silas Moreira ;Open;Ozone - Zeno;2023-04-16;False;True
483;671579;03/03/2023;58.1;87.13;Rampa de Ub;2:50;False;Eucleber Ferreira;Open;Sol - LT 1;2023-04-16;True;True
484;609832;08/05/2022;58.0;87.05;Fi;2:52;False;Silas Moreira ;Open;Ozone - Zeno;2023-04-16;False;True
485;490391;14/02/2021;49.7;87.01;Pico do Ibituruna ;2:22;False;Leandro Patricio ;Open;Ozone - Enzo 3;2023-04-16;False;True
486;540212;24/08/2021;57.9;86.78;Baixo Guandu ;3:14;False;Rony Carminati ;Open;Ozone - Zeno;2023-04-16;False;True
487;619273;17/07/2022;57.8;86.74;Baixo Guandu ;2:24;False;Marjo Lemos;Sport;Sol - LT 2;2023-04-16;False;True
488;664121;02/02/2023;57.8;86.73;Pico do Ibituruna ;2:09;False;Joao Lazarone ;Open;Ozone - Enzo 3;2023-04-16;True;True
489;601363;08/05/2022;57.8;86.7;Fi;2:31;False;Michel Pinheiro;Open;Flow - Spectra 2;2023-04-16;False;True
490;676153;23/03/2023;57.8;86.69;RICO BRITTO MONTES CLAROS ;1:57;False;Daniel Bernardino;Sport Lite;Sol - Sycross 2;2023-04-16;True;True
491;540167;23/08/2021;57.8;86.65;Baixo Guandu ;2:42;False;Ruy Coelho ;Open;Niviuk - Evox;2023-04-16;False;True
492;681214;03/04/2023;57.6;86.44;Pico do Ibituruna ;2:55;False;Michel Pinheiro;Open;Flow - Spectra 2;2023-04-16;True;True
493;639827;08/10/2022;57.5;86.25;Pico do Ibituruna ;2:43;False;Silas Moreira ;Open;Ozone - Zeno;2023-04-16;False;True
494;575238;21/01/2022;57.5;86.24;Rampa do Timirim  ;2:36;False;Rony Carminati ;Open;Ozone - Zeno;2023-04-16;False;True
495;681497;06/04/2023;42.8;85.6;Pico do Ibituruna ;2:54;False;Silas Moreira ;Open;Ozone - Zeno;2023-04-16;True;True
496;643388;16/10/2022;42.8;85.59;Vila Val;2:57;False;Sebah Freitas;Open;Flow - Spectra 2;2023-04-16;False;True
497;614544;02/07/2022;57.0;85.44;Rampa do Camilo Pansini ;2:33;False;Manoel Junior ;Open;Ozone - Enzo 3;2023-04-16;False;True
498;681500;03/04/2023;56.8;85.26;Pico do Ibituruna ;3:10;False;Silas Moreira ;Open;Ozone - Zeno;2023-04-16;True;True
499;619813;13/07/2022;56.8;85.22;Jaragu;2:19;False;Walace de Oliveira;Open;Gin - Leopard;2023-04-16;False;False
500;600767;08/05/2022;56.8;85.19;Fi;3:32;False;Ruy Coelho ;Open;Niviuk - Evox;2023-04-16;False;True
501;640674;11/10/2022;56.7;85.02;Rampa Cleiton ;1:55;False;Marjo Lemos;Sport;Sol - LT 2;2023-04-16;False;False
502;541975;24/08/2021;56.6;84.91;Baixo Guandu ;3:10;False;Vantuil Mataveli;Sport;Ozone - Delta 4;2023-04-16;False;True
503;601095;08/05/2022;56.6;84.87;Fi;3:03;False;Leandro Patricio ;Open;Ozone - Enzo 3;2023-04-16;False;True
504;590482;27/03/2022;56.4;84.67;Itabira ;3:23;False;Francisco Reis;Sport Lite;Niviuk - Ikuma;2023-04-16;False;True
505;600736;08/05/2022;56.3;84.49;Fi;2:59;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;False;True
506;642019;16/10/2022;42.1;84.15;Vila Val;2:49;False;Vinicius Bianchi ;Open;Ozone - Zeno 2;2023-04-16;False;True
507;653032;11/12/2022;56.1;84.11;Morro do Ferrabras ;4:10;False;Vinicius Bianchi ;Open;Ozone - Zeno 2;2023-04-16;False;False
508;629900;25/08/2022;55.9;83.91;Rampa da Cemig ;2:35;False;Francisco Reis;Sport Lite;Niviuk - Ikuma;2023-04-16;False;True
509;621496;19/07/2022;55.9;83.88;Goiapaba;2:33;False;Andre Stavrakas;Sport;Flow - Fusion;2023-04-16;False;True
510;604030;22/05/2022;69.4;83.87;Pico do Gaviao ;2:50;False;Jose Geronimo;Open;Ozone - Enzo 3;2023-04-16;False;True
511;396403;20/06/2019;55.9;83.79;UBA ;2:41;False;Sebah Freitas;Open;Flow - Spectra 2;2023-04-16;False;True
512;617234;09/07/2022;55.7;83.5;Rampa da Pedra Sant Ana ;1:36;False;Sebah Freitas;Open;Flow - Spectra 2;2023-04-16;False;False
513;627093;13/08/2022;55.6;83.47;Baixo Guandu ;2:55;False;Marjo Lemos;Sport;Sol - LT 2;2023-04-16;False;True
514;612947;25/06/2022;55.6;83.38;Rampa serra da roseira ;2:43;False;Manoel Junior ;Open;Ozone - Enzo 3;2023-04-16;False;False
515;584754;05/03/2022;55.5;83.28;Morro das Antenas ;3:08;False;Rony Carminati ;Open;Ozone - Zeno;2023-04-16;False;True
516;680017;03/04/2023;55.4;83.11;Pico do Ibituruna ;2:52;False;Rony Carminati ;Open;Ozone - Zeno;2023-04-16;True;True
517;581680;24/02/2022;47.5;83.1;Pico do Ibituruna ;2:45;False;Vinicius Bianchi ;Open;Ozone - Zeno 2;2023-04-16;False;True
518;627013;13/08/2022;55.3;82.89;Sao Lourenco ;2:37;False;Vantuil Mataveli;Sport;Ozone - Delta 4;2023-04-16;False;True
519;589139;05/03/2022;55.2;82.84;Rampa de Ub;3:30;False;Vinicius Bianchi ;Open;Ozone - Zeno 2;2023-04-16;False;True
520;540305;24/08/2021;47.3;82.79;Baixo Guandu ;3:13;False;Bernardo Margotto;Sport;Advance - Sigma 10;2023-04-16;False;True
521;668564;21/02/2023;54.8;82.14;Alfredo Chaves ;3:09;False;Ney de Oliveira;Sport Lite;Ozone - Rush 5;2023-04-16;True;True
522;668470;20/02/2023;54.6;81.9;Pico do Ibituruna ;2:39;False;Hemerson Souza;Sport Lite;Swing - Nyos 2;2023-04-16;False;True
523;551546;02/10/2021;54.3;81.47;Pr;2:54;False;Bernardo Margotto;Sport;Advance - Sigma 10;2023-04-16;False;True
524;633634;07/09/2022;46.4;81.24;Rampa do Camilo Pansini ;2:58;False;Thiago Azevedo;Sport;BGD - Cure 2;2023-04-16;False;True
525;551420;02/10/2021;54.0;81.04;Pr;2:11;False;Vinicius Bianchi ;Open;Ozone - Zeno 2;2023-04-16;False;True
526;551465;02/10/2021;53.9;80.9;Baixo Guandu ;2:17;False;Jefferson Felicio ;Sport Lite;BGD - Base 2;2023-04-16;False;True
527;589407;12/03/2022;46.0;80.48;Pico do Ibituruna ;2:13;False;Vantuil Mataveli;Sport;Ozone - Delta 4;2023-04-16;False;True
528;671422;04/03/2023;53.6;80.47;Rampa de Ub;3:34;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;True;True
529;584410;04/03/2022;53.5;80.25;Rampa de Ub;2:59;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;False;True
530;398118;27/06/2019;53.5;80.22;Rampa de Ub;2:40;False;Petterson Mareto;Sport;Ozone - Delta 2;2023-04-16;False;True
531;662409;28/05/2021;53.4;80.17;RICO BRITTO MONTES CLAROS ;1:57;False;Daniel Bernardino;Sport Lite;Sol - Sycross 2;2023-04-16;False;True
532;640851;12/10/2022;53.4;80.06;Vila Val;2:02;False;Claudinei Inocente ;Sport Lite;Sol - Sycross 2;2023-04-16;False;True
533;514026;29/05/2021;45.7;79.97;Pico do Ibituruna ;2:09;False;Thiago Werner;Open;Flow - Spectra 2;2023-04-16;False;True
534;531015;23/07/2021;53.1;79.68;RICO BRITTO MONTES CLAROS ;1:37;False;Silas Moreira ;Open;Ozone - Zeno;2023-04-16;False;True
535;667791;17/02/2023;45.4;79.44;Pico do Ibituruna ;1:43;False;Eumacio Versiani;Open;Flow - Xc Racer;2023-04-16;True;True
536;539284;22/08/2021;52.9;79.39;Baixo Guandu ;3:16;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;False;True
537;539588;15/08/2021;26.4;79.27;Sao Lourenco ;1:23;False;Jose Geronimo;Open;Ozone - Enzo 3;2023-04-16;False;True
538;611826;22/05/2022;52.8;79.23;Rampa SAO LU;1:11;False;Marlos Janutt;Open;Flow - Xc Racer;2023-04-16;False;False
539;673968;15/03/2023;52.8;79.19;RICO BRITTO MONTES CLAROS ;1:53;False;Daniel Bernardino;Sport Lite;Sol - Sycross 2;2023-04-16;True;True
540;588400;17/03/2022;42.7;79.14;Pico do Ibituruna ;1:57;False;Jose Geronimo;Open;Ozone - Enzo 3;2023-04-16;False;True
541;587048;12/03/2022;45.2;79.04;Pico do Ibituruna ;2:15;False;Thiago Werner;Open;Flow - Spectra 2;2023-04-16;False;True
542;540514;25/08/2021;52.7;79.04;Baixo Guandu ;2:35;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;False;True
543;625445;06/08/2022;52.7;79.03;RICO BRITTO MONTES CLAROS ;1:36;False;Ruy Coelho ;Open;Niviuk - Evox;2023-04-16;False;True
544;592166;05/03/2022;52.7;79.03;Rampa de Ub;2:43;False;Michel Pinheiro;Open;Flow - Spectra 2;2023-04-16;False;True
545;668077;19/02/2023;52.6;78.84;Rampa de Ub;2:56;False;Thiago Azevedo;Sport;BGD - Cure 2;2023-04-16;True;True
546;572592;15/01/2022;52.5;78.8;Vila Val;2:37;False;Adelso Boecker;Open;Flow - Xc Racer;2023-04-16;False;True
547;539279;22/08/2021;52.5;78.77;Baixo Guandu ;3:27;False;Bernardo Margotto;Sport;Advance - Sigma 10;2023-04-16;False;True
548;479019;18/12/2020;52.5;78.72;Baixo Guandu ;3:37;False;Bernardo Margotto;Sport;Advance - Sigma 10;2023-04-16;False;True
549;642295;16/10/2022;39.3;78.52;Vila Val;3:34;False;Silas Moreira ;Open;Ozone - Zeno;2023-04-16;False;True
550;678020;03/03/2023;52.3;78.47;Rampa de Ub;3:03;False;Leandro Schmidt;Sport;Ozone - Delta 3 ;2023-04-16;True;True
551;357015;23/09/2018;52.2;78.36;Pancas ;2:25;False;Sebah Freitas;Open;Flow - Spectra 2;2023-04-16;False;True
552;584679;05/03/2022;52.2;78.33;Rampa de Ub;2:48;False;Sebah Freitas;Open;Flow - Spectra 2;2023-04-16;False;True
553;663006;29/01/2023;38.8;77.66;Rampa do Camilo Pansini ;3:02;False;Adelso Boecker;Open;Flow - Xc Racer;2023-04-16;True;True
554;573248;14/01/2022;51.7;77.55;Vila Val;2:21;False;Vinicius Bianchi ;Open;Ozone - Zeno 2;2023-04-16;False;True
555;545837;13/09/2021;51.5;77.22;Vila Val;1:39;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;False;True
556;641472;13/10/2022;51.4;77.14;Rampa da Cemig ;1:26;False;Paulim Gogo;Open;Ozone - Zeno;2023-04-16;False;True
557;597293;24/04/2022;51.3;77.02;Vila Val;2:34;False;Joao Lazarone ;Open;Ozone - Enzo 3;2023-04-16;False;True
558;601901;13/05/2022;38.5;76.98;Pancas ;2:39;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;False;True
559;611392;19/06/2022;51.1;76.69;Pancas ;1:55;False;Higor Penitenti ;Sport Lite;Ozone - Rush 5;2023-04-16;False;True
560;652596;10/12/2022;51.1;76.6;Morro do Ferrabras ;3:04;False;Vinicius Bianchi ;Open;Ozone - Zeno 2;2023-04-16;False;False
561;541976;25/08/2021;50.9;76.42;Monjolo ;2:02;False;Vantuil Mataveli;Sport;Ozone - Delta 4;2023-04-16;False;True
562;597519;24/04/2022;50.9;76.35;Vila Val;2:23;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;False;True
563;641955;16/10/2022;50.8;76.23;Vila Val;2:08;False;Leandro Schmidt;Sport;Ozone - Delta 3 ;2023-04-16;False;True
564;626843;12/08/2022;43.5;76.21;Sao Lourenco ;2:16;False;Vantuil Mataveli;Sport;Ozone - Delta 4;2023-04-16;False;True
565;576305;29/01/2022;50.8;76.17;Pico do Ibituruna ;1:13;False;Thiago Werner;Open;Flow - Spectra 2;2023-04-16;False;True
566;547669;23/08/2021;50.6;75.91;Baixo Guandu ;2:33;False;Vinicius Bianchi ;Open;Ozone - Zeno 2;2023-04-16;False;True
567;648839;19/11/2022;50.6;75.89;Pancas ;2:26;False;Bernardo Margotto;Sport;Advance - Sigma 10;2023-04-16;False;True
568;591695;02/04/2022;50.5;75.7;Baixo Guandu ;2:11;False;Adelso Boecker;Open;Flow - Xc Racer;2023-04-16;False;True
569;523948;03/07/2021;37.8;75.67;Monte Castelo ;3:15;False;Thiago Werner;Open;Flow - Spectra 2;2023-04-16;False;True
570;620926;23/07/2022;50.4;75.54;Alfredo Chaves ;2:58;False;Bruno Mazzei;Sport;Phi - Allegro Light;2023-04-16;False;True
571;638557;02/10/2022;37.7;75.45;Alfredo Chaves ;2:53;False;Rubens Schunck;Sport;Advance - Sigma 11;2023-04-16;False;True
572;347602;03/08/2018;50.1;75.13;RICO BRITTO MONTES CLAROS ;1:56;False;Lucio Parrela;Open;Gin - Leopard;2023-04-16;False;True
573;673213;12/03/2023;49.9;74.92;Rampa de Ub;2:58;False;Thiago Azevedo;Sport;BGD - Cure 2;2023-04-16;True;True
574;581768;24/02/2022;42.8;74.87;Pico do Ibituruna ;2:55;False;Walace de Oliveira;Open;Gin - Leopard;2023-04-16;False;True
575;514440;30/05/2021;49.7;74.57;Pico do Ibituruna ;2:53;False;Leandro Patricio ;Open;Ozone - Enzo 3;2023-04-16;False;True
576;669339;24/02/2023;49.7;74.52;Rampa do Camilo Pansini ;3:17;False;Manoel Junior ;Open;Ozone - Enzo 3;2023-04-16;True;True
577;627299;14/08/2022;49.6;74.34;RICO BRITTO MONTES CLAROS ;1:58;False;Ruy Coelho ;Open;Niviuk - Evox;2023-04-16;False;True
578;485283;23/01/2021;49.5;74.26;Astolfo Dutra ;1:58;False;Sebah Freitas;Open;Flow - Spectra 2;2023-04-16;False;True
579;620211;20/07/2022;49.3;73.99;Goiapaba;1:45;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;False;True
580;628222;14/08/2022;57.7;73.36;Sao Lourenco ;2:39;False;Jose Geronimo;Open;Ozone - Enzo 3;2023-04-16;False;True
581;666527;12/02/2023;48.8;73.27;Baixo Guandu ;2:43;False;Marjo Lemos;Sport;Sol - LT 2;2023-04-16;True;True
582;519847;13/06/2021;36.5;73.06;UBA ;2:07;False;Sebah Freitas;Open;Flow - Spectra 2;2023-04-16;False;True
583;642393;16/10/2022;48.7;73.0;Vila Val;2:27;False;Vantuil Mataveli;Sport;Ozone - Delta 4;2023-04-16;False;True
584;638579;02/10/2022;36.4;72.9;Alfredo Chaves ;2:27;False;Bruno Mazzei;Sport;Phi - Allegro Light;2023-04-16;False;True
585;383845;31/03/2019;48.5;72.78;Pr;2:02;False;Eucleber Ferreira;Open;Sol - LT 1;2023-04-16;False;True
586;580475;19/02/2022;48.5;72.72;Jaragu;3:42;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;False;False
587;625916;07/08/2022;48.5;72.69;Baixo Guandu ;2:29;False;Marjo Lemos;Sport;Sol - LT 2;2023-04-16;False;True
588;379453;23/02/2019;48.4;72.67;Monte Castelo ;2:50;False;Sebah Freitas;Open;Flow - Spectra 2;2023-04-16;False;True
589;669452;25/02/2023;48.4;72.56;Rampa do Camilo Pansini ;2:13;False;Manoel Junior ;Open;Ozone - Enzo 3;2023-04-16;True;True
590;677174;25/03/2023;48.4;72.53;Pancas ;3:13;False;Mateus Haase;Sport Lite;Niviuk - Ikuma;2023-04-16;True;True
591;665256;05/02/2023;1.1;72.47;Caca;0:03;False;Hemerson Souza;Sport Lite;Swing - Nyos 2;2023-04-16;False;False
592;681213;04/04/2023;48.2;72.28;Pico do Ibituruna ;2:21;False;Michel Pinheiro;Open;Flow - Spectra 2;2023-04-16;True;True
593;478836;15/12/2020;48.1;72.14;Baixo Guandu ;3:05;False;Rony Carminati ;Open;Ozone - Zeno;2023-04-16;False;True
594;674207;17/03/2023;48.1;72.11;Itabira ;2:51;False;Francisco Reis;Sport Lite;Niviuk - Ikuma;2023-04-16;True;True
595;478841;17/12/2020;47.8;71.73;Baixo Guandu ;2:07;False;Rony Carminati ;Open;Ozone - Zeno;2023-04-16;False;True
596;681211;05/04/2023;47.8;71.7;Pico do Ibituruna ;1:47;False;Michel Pinheiro;Open;Flow - Spectra 2;2023-04-16;True;True
597;350968;25/08/2018;35.8;71.59;UBA ;3:01;False;Sebah Freitas;Open;Flow - Spectra 2;2023-04-16;False;True
598;681384;08/04/2023;47.7;71.58;Pico do Ibituruna ;2:20;False;Rony Carminati ;Open;Ozone - Zeno;2023-04-16;True;True
599;601903;13/05/2022;35.7;71.49;Pancas ;2:57;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;False;True
600;645785;06/11/2022;47.5;71.21;Pancas ;2:37;False;Helio Lima;Sport Lite;Skywalk - Chili 4;2023-04-16;False;True
601;666708;12/02/2023;47.5;71.21;Pico do Ibituruna ;2:10;False;Eumacio Versiani;Open;Flow - Xc Racer;2023-04-16;True;True
602;655170;12/11/2022;4.4;71.17;Rampa da Trindade ;0:09;False;Eumacio Versiani;Open;Flow - Xc Racer;2023-04-16;False;True
603;508977;06/05/2021;22.7;71.02;Pico do Ibituruna ;1:39;False;Jose Geronimo;Open;Ozone - Enzo 3;2023-04-16;False;True
604;618216;13/07/2022;47.3;70.92;Baixo Guandu ;2:16;False;Marjo Lemos;Sport;Sol - LT 2;2023-04-16;False;True
605;562970;07/11/2021;35.4;70.83;Fi;3:33;False;Ruy Coelho ;Open;Niviuk - Evox;2023-04-16;False;True
606;671586;04/03/2023;40.4;70.69;Moedao BH ;2:17;False;Paulim Gogo;Open;Ozone - Zeno;2023-04-16;True;True
607;478428;14/12/2020;40.4;70.65;Baixo Guandu ;2:57;False;Bernardo Margotto;Sport;Advance - Sigma 10;2023-04-16;False;True
608;681464;04/04/2023;47.0;70.49;Pico do Ibituruna ;2:07;False;Manoel Junior ;Open;Ozone - Enzo 3;2023-04-16;True;True
609;528720;16/07/2021;46.8;70.26;Pr;3:09;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;False;True
610;536555;12/08/2021;46.8;70.25;RICO BRITTO MONTES CLAROS ;1:30;False;Ruy Coelho ;Open;Niviuk - Evox;2023-04-16;False;True
611;478885;17/12/2020;46.8;70.2;Baixo Guandu ;2:28;False;Bernardo Margotto;Sport;Advance - Sigma 10;2023-04-16;False;True
612;634063;09/09/2022;46.8;70.14;Vila Val;1:49;False;Adelso Boecker;Open;Flow - Xc Racer;2023-04-16;False;True
613;424519;22/12/2019;46.7;70.12;Rampa Para;1:55;False;Eucleber Ferreira;Open;Sol - LT 1;2023-04-16;False;False
614;633612;07/09/2022;40.0;70.01;Rampa do Camilo Pansini ;2:19;False;Walace de Oliveira;Open;Gin - Leopard;2023-04-16;False;True
615;627394;13/08/2022;46.6;69.94;Sao Lourenco ;2:36;False;Leandro Patricio ;Open;Ozone - Enzo 3;2023-04-16;False;True
616;680380;04/04/2023;46.6;69.85;Pico do Ibituruna ;2:34;False;Leandro Patricio ;Open;Ozone - Enzo 3;2023-04-16;True;True
617;671766;05/03/2023;46.5;69.73;Rampa de Ub;2:15;False;Joao Lazarone ;Open;Ozone - Enzo 3;2023-04-16;True;True
618;680225;04/04/2023;46.1;69.09;Pico do Ibituruna ;2:24;False;Joao Lazarone ;Open;Ozone - Enzo 3;2023-04-16;True;True
619;677065;25/03/2023;46.0;68.96;Pancas ;3:59;False;Higor Penitenti ;Sport Lite;Ozone - Rush 5;2023-04-16;True;True
620;441814;01/05/2020;45.9;68.84;Astolfo Dutra ;2:42;False;Sebah Freitas;Open;Flow - Spectra 2;2023-04-16;False;True
621;680288;04/04/2023;45.8;68.75;Pico do Ibituruna ;2:21;False;Rony Carminati ;Open;Ozone - Zeno;2023-04-16;True;True
622;673700;14/03/2023;39.1;68.37;Rampa de Ub;2:25;False;Thiago Azevedo;Sport;BGD - Cure 2;2023-04-16;True;True
623;490196;13/02/2021;34.2;68.33;Pico do Ibituruna ;2:33;False;Leandro Patricio ;Open;Ozone - Enzo 3;2023-04-16;False;True
624;584985;05/03/2022;45.4;68.07;Rampa de Ub;2:52;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;False;True
625;667793;17/02/2023;38.8;67.98;Pico do Ibituruna ;1:42;False;Vinicius Bianchi ;Open;Ozone - Zeno 2;2023-04-16;True;True
626;496151;16/03/2021;45.1;67.7;Pr;2:43;False;Eucleber Ferreira;Open;Sol - LT 1;2023-04-16;False;True
627;670004;26/02/2023;45.0;67.56;Itabira ;3:27;False;Francisco Reis;Sport Lite;Niviuk - Ikuma;2023-04-16;True;True
628;681190;05/04/2023;45.0;67.53;Pico do Ibituruna ;2:00;False;Eumacio Versiani;Open;Flow - Xc Racer;2023-04-16;True;True
629;644152;27/10/2022;44.8;67.13;Alfredo Chaves ;2:30;False;Lucas Porto ;Open;Ozone - Zeolite GT;2023-04-16;False;True
630;551631;02/10/2021;44.5;66.69;Pr;1:34;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;False;True
631;540939;27/08/2021;44.5;66.69;Baixo Guandu ;2:44;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;False;True
632;478276;13/12/2020;33.3;66.56;Baixo Guandu ;3:13;False;Bernardo Margotto;Sport;Advance - Sigma 10;2023-04-16;False;True
633;645322;16/10/2022;44.3;66.39;Vila Val;2:44;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;False;True
634;629247;21/08/2022;44.2;66.32;Mateus Leme ;2:04;False;Paulim Gogo;Open;Ozone - Zeno;2023-04-16;False;True
635;623705;31/07/2022;32.9;65.88;Baixo Guandu ;2:58;False;Marjo Lemos;Sport;Sol - LT 2;2023-04-16;False;True
636;415688;11/10/2019;43.9;65.78;Rampa de Ub;2:25;False;Petterson Mareto;Sport;Ozone - Delta 2;2023-04-16;False;True
637;344442;22/07/2018;32.9;65.75;Rampa Sul ;2:00;False;Sebah Freitas;Open;Flow - Spectra 2;2023-04-16;False;True
638;610290;16/06/2022;43.8;65.66;Pancas ;2:24;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;False;True
639;623017;19/04/2022;43.8;65.64;Aricanga ;1:49;False;Andre Stavrakas;Sport;Flow - Fusion;2023-04-16;False;True
640;342268;14/07/2018;43.7;65.61;Astolfo Dutra ;2:12;False;Sebah Freitas;Open;Flow - Spectra 2;2023-04-16;False;True
641;673740;14/03/2023;37.5;65.56;Rampa de Ub;2:39;False;Lucas Porto ;Open;Ozone - Zeolite GT;2023-04-16;True;True
642;558457;07/11/2021;32.8;65.53;Fi;2:30;False;Leandro Patricio ;Open;Ozone - Enzo 3;2023-04-16;False;True
643;681304;08/04/2023;43.6;65.44;Pico do Ibituruna ;2:05;False;Eumacio Versiani;Open;Flow - Xc Racer;2023-04-16;True;True
644;678012;25/03/2023;43.5;65.23;Pancas ;3:48;False;Leandro Schmidt;Sport;Ozone - Delta 3 ;2023-04-16;True;True
645;598259;26/04/2022;43.4;65.16;Itabira ;2:21;False;Francisco Reis;Sport Lite;Niviuk - Ikuma;2023-04-16;False;True
646;512939;22/05/2021;42.9;64.33;Baixo Guandu ;3:46;False;Bernardo Margotto;Sport;Advance - Sigma 10;2023-04-16;False;True
647;621156;23/07/2022;36.6;64.14;Rampa do Camilo Pansini ;2:22;False;Thiago Azevedo;Sport;BGD - Cure 2;2023-04-16;False;True
648;588401;18/03/2022;71.6;64.03;Pico do Ibituruna ;3:51;False;Jose Geronimo;Open;Ozone - Enzo 3;2023-04-16;False;True
649;353419;06/09/2018;42.4;63.67;RICO BRITTO MONTES CLAROS ;1:10;False;Lucio Parrela;Open;Gin - Leopard;2023-04-16;False;True
650;413124;21/09/2019;42.4;63.62;Rampa de Ub;1:52;False;Petterson Mareto;Sport;Ozone - Delta 2;2023-04-16;False;True
